ANALYTICAL_TYPE,SRMSLotCode,SRMSStandardCode,JobCode,Value,AnalysisDate,SchemeCode,Analyte,StandardStatus,LowerLimit,LowerLimitInclusive,UpperLimit,UpperLimitInclusive,WarningUpper,WarningUpperInclusive,WarningLower,WarningLowerInclusive,TargetValue,ParentValue,UnitCode,SpecificationCode,SampleID,SourceCategory,SRMSAssumption,Deviation,DeviationPct,RollingMean,RollingStd,DistanceToLower,DistanceToUpper,LimitSpan,WithinRangePct,RuleFlag,RuleFlagScore,IForestAnomaly,IForestScore,IForestScoreNorm,RiskScore,RiskLevel
Standard,OREAS_62F,OREAS_62F,TSV_LB0003956819,-7.42,2020-10-07 03:09:09,GE_ICP40Q12,TE,Pass,-23.91996,Y,26.31996,Y,17.13372,Y,-14.73372,Y,1.2,,MG_KG,OREAS_62F,TSV_LB0003956819-78507,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-8.62,-718.333333333333,2.1637590120860004,7.870171398620805,16.49996,33.739959999999996,50.23992,32.842329366766506,Green,0,False,0.3699190524217417,0.1117457578687212,37.82,Medium
Standard,OREAS_62F,OREAS_62F,TSV_LB0003956953,44.712962962963,2020-10-07 05:01:59,GE_ICP40Q12,ZN,LowerWarning,42.5,Y,57.5,Y,54.755,Y,45.245,Y,50.0,,MG_KG,OREAS_62F,TSV_LB0003956953-78452,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-5.287037037037,-10.574074074074,49.806218278645,4.045151404188257,2.2129629629629974,12.787037037037003,15.0,14.753086419753316,Yellow,1,False,0.33938704924628493,0.05403195032203935,18.76,Low
Standard,OREAS_62F,OREAS_62F,TSV_LB0003956953,2.083333333333,2020-10-07 05:01:59,GE_ICP40Q12,MO,Pass,-0.808024,Y,4.568024,Y,3.584972,Y,0.175028,Y,1.88,,MG_KG,OREAS_62F,TSV_LB0003956953-78448,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.203333333333,10.815602836862,2.0283011671646003,0.5238592627647055,2.891357333333,2.4846906666670003,5.376048,53.78220829376895,Green,0,False,0.3118343786422015,0.0019498933569905821,7.62,Low
Standard,OREAS_62F,OREAS_62F,TSV_LB0003956953,0.18760462963,2020-10-07 05:01:59,GE_ICP40Q12,S,Pass,0.1558956,Y,0.2461044,Y,0.2296023,Y,0.1723977,Y,0.201,,PERC,OREAS_62F,TSV_LB0003956953-78449,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.01339537037,-6.664363368159,0.19519493864980003,0.014718984884275027,0.031709029629999996,0.05849977037000001,0.0902088,35.15070550766665,Green,0,False,0.3146878808495691,0.007343790255390973,4.85,Low
Standard,OREAS_62F,OREAS_62F,TSV_LB0003956953,-0.092592592593,2020-10-07 05:01:59,GE_ICP40Q12,W,Pass,-23.641013,Y,26.661013,Y,17.463452,Y,-14.443452,Y,1.51,,MG_KG,OREAS_62F,TSV_LB0003956953-78450,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-1.602592592593,-106.131959774371,0.020532682059200006,1.6762496346545634,23.548420407407,26.753605592593,50.302026,46.814059551810104,Green,0,False,0.3341882288381042,0.044204762803969885,36.11,Medium
Standard,OREAS_62F,OREAS_62F,TSV_LB0003956953,-15.212962962963,2020-10-07 05:01:59,GE_ICP40Q12,BI,LowerFailure,-12.436998,Y,12.576998,Y,8.00324,Y,-7.86324,Y,0.07,,MG_KG,OREAS_62F,TSV_LB0003956953-78451,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-15.282962962963,-21832.804232804283,-8.890814258285399,8.274609403289665,-2.7759649629629983,27.789960962963,25.013996,-11.097646945186202,Red,2,False,0.48135445598843996,0.32238904250276407,63.08,High
Standard,OREAS_62F,OREAS_62F,TSV_LB0003956953,3.453703703704,2020-10-07 05:01:59,GE_ICP40Q12,PB,LowerWarning,1.444172,Y,12.875828,Y,10.785824,Y,3.534176,Y,7.16,,MG_KG,OREAS_62F,TSV_LB0003956953-78453,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-3.706296296296,-51.763914752737,3.7205637078167997,2.629345551550233,2.009531703704,9.422124296296001,11.431656,17.57865792763533,Yellow,1,False,0.3324875265011259,0.0409899718580074,46.03,Medium
Standard,OREAS_62F,OREAS_62F,TSV_LB0003956953,9.268518518519,2020-10-07 05:01:59,GE_ICP40Q12,AS,Pass,-0.462162,Y,16.102162,Y,13.073476,Y,2.566524,Y,7.82,,MG_KG,OREAS_62F,TSV_LB0003956953-78455,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,1.448518518519,18.523254712519,11.369166157565399,3.804031971067076,9.730680518519,6.833643481480999,16.564324,58.74480913630402,Green,0,False,0.3163749774212292,0.010532862596629567,13.24,Low
Standard,OREAS_62F,OREAS_62F,TSV_LB0003956953,7.453703703704,2020-10-07 05:01:59,GE_ICP40Q12,SB,Pass,-11.356975,Y,13.896975,Y,9.279382,Y,-6.739382,Y,1.27,,MG_KG,OREAS_62F,TSV_LB0003956953-78456,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,6.183703703704,486.90580344126,4.541274694152,4.151762408053447,18.810678703704,6.4432712962959995,25.25395,74.486085161743,Green,0,False,0.3412110964427374,0.0574798966702418,36.45,Medium
Standard,OREAS_62F,OREAS_62F,TSV_LB0003956953,11.453703703704,2020-10-07 05:01:59,GE_ICP40Q12,TE,Pass,-23.91996,Y,26.31996,Y,17.13372,Y,-14.73372,Y,1.2,,MG_KG,OREAS_62F,TSV_LB0003956953-78457,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,10.253703703704,854.475308642,4.1880997528268,8.844205214725287,35.373663703704,14.866256296295997,50.23992,70.40947458456144,Green,0,False,0.3669526973771047,0.10613853834966486,37.68,Medium
Standard,OREAS_62F,OREAS_62F,TSV_LB0003956953,5.398148148148,2020-10-07 05:01:59,GE_ICP40Q12,AG,Pass,3.673105,Y,7.266895,Y,6.609948,Y,4.330052,Y,5.47,,MG_KG,OREAS_62F,TSV_LB0003956953-78458,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.071851851852,-1.313562191079,5.5379427051732,0.6648419689309012,1.7250431481479995,1.8687468518520003,3.59379,48.00066637583163,Green,0,False,0.3115219888764145,0.0013593915573355136,0.96,Low
Standard,OREAS_62F,OREAS_62F,TSV_LB0003956953,39.296296296296,2020-10-07 05:01:59,GE_ICP40Q12,CU,Pass,32.32045,Y,42.27955,Y,40.45931,Y,34.14069,Y,37.3,,MG_KG,OREAS_62F,TSV_LB0003956953-78454,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,1.996296296296,5.352000794359,41.6923788012086,5.442404091553082,6.975846296295998,2.9832537037040012,9.9591,70.04494679535298,Green,0,False,0.3220390487101654,0.02123950108417975,4.29,Low
Standard,Sample,OREAS_502C,TSV_LB0003956953,248.364583333333,2020-10-07 05:12:23,GE_ICP40Q12,MO,UpperWarning,200.8914,Y,251.1086,Y,241.933,Y,210.067,Y,226.0,,MG_KG,OREAS_502C,TSV_LB0003956953-78424,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,22.364583333333,9.895833333333,237.3249564661876,12.93507048298839,47.473183333333,2.744016666666994,50.21719999999999,94.53570357035639,Yellow,1,False,0.3857706002299845,0.14170950359036963,20.51,Low
Standard,Sample,OREAS_502C,TSV_LB0003956953,-11.989583333333,2020-10-07 05:12:23,GE_ICP40Q12,BI,LowerFailure,-11.896989,Y,13.236989,Y,8.641325,Y,-7.301325,Y,0.67,,MG_KG,OREAS_502C,TSV_LB0003956953-78425,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-12.659583333333,-1889.490049751194,-6.811067052257999,10.978825428756165,-0.09259433333300038,25.226572333333,25.133978,-0.3684030173536413,Red,2,False,0.3998111511345265,0.1682499715739939,59.24,Medium
Standard,Sample,OREAS_502C,TSV_LB0003956953,8.947916666667,2020-10-07 05:12:23,GE_ICP40Q12,SB,Pass,-6.766851,Y,19.506851,Y,14.702597,Y,-1.962597,Y,6.37,,MG_KG,OREAS_502C,TSV_LB0003956953-78426,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,2.577916666667,40.469649398226,7.1202928675048,2.609365011136394,15.714767666667,10.558934333333001,26.273702,59.81177554144064,Green,0,False,0.32225764005483337,0.021652698303013976,28.88,Low
Standard,Sample,OREAS_502C,TSV_LB0003956953,0.989583333333,2020-10-07 05:12:23,GE_ICP40Q12,AG,Pass,-0.5488834,Y,2.1068834,Y,1.6212548,Y,-0.0632548,Y,0.779,,MG_KG,OREAS_502C,TSV_LB0003956953-78427,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.210583333333,27.03252032516,0.9714927042672,0.21336518725330225,1.538466733333,1.117300066667,2.6557668000000003,57.929285558242526,Green,0,False,0.3119556236165765,0.0021790794040662193,18.98,Low
Standard,Sample,OREAS_502C,TSV_LB0003956953,17.885416666667,2020-10-07 05:12:23,GE_ICP40Q12,PB,LowerWarning,16.1492,Y,30.8508,Y,28.1624,Y,18.8376,Y,23.5,,MG_KG,OREAS_502C,TSV_LB0003956953-78428,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-5.614583333333,-23.89184397163,20.5983830371722,2.545889293202443,1.7362166666669978,12.965383333333001,14.7016,11.809712321563627,Yellow,1,False,0.33759828731116465,0.0506507027348077,28.0,Low
Standard,Sample,OREAS_502C,TSV_LB0003956953,0.881820833333,2020-10-07 05:12:23,GE_ICP40Q12,S,Pass,0.7183722,Y,0.9336278,Y,0.8942276,Y,0.7577724,Y,0.826,,PERC,OREAS_502C,TSV_LB0003956953-78429,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.055820833333,6.757970137167,0.879017801565,0.07117575847793307,0.16344863333299997,0.05180696666700002,0.2152556,75.93234895305858,Green,0,False,0.3142951115767699,0.0066013492799228335,4.90,Low
Standard,Sample,OREAS_502C,TSV_LB0003956953,-21.479166666667,2020-10-07 05:12:23,GE_ICP40Q12,SE,LowerFailure,0.55998,Y,6.24002,Y,5.20132,Y,1.59868,Y,3.4,,MG_KG,OREAS_502C,TSV_LB0003956953-78430,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-24.879166666667,-731.740196078441,-0.7843832256520002,11.655677698433655,-22.039146666666998,27.719186666667,5.68004,-388.01041307221425,Red,2,False,0.4526117259407073,0.2680574488366615,61.74,High
Standard,Sample,OREAS_502C,TSV_LB0003956953,58.875,2020-10-07 05:12:23,GE_ICP40Q12,AS,Pass,43.7988,Y,70.2012,Y,65.3733,Y,48.6267,Y,57.0,,MG_KG,OREAS_502C,TSV_LB0003956953-78431,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,1.875,3.289473684211,57.4510281568408,1.4635403258811206,15.0762,11.3262,26.4024,57.10162712480683,Green,0,False,0.3261156146869533,0.028945321854721717,3.03,Low
Standard,Sample,OREAS_502C,TSV_LB0003956953,4.28125,2020-10-07 05:12:23,GE_ICP40Q12,W,Pass,-20.923164,Y,29.983164,Y,20.67492,Y,-11.61492,Y,4.53,,MG_KG,OREAS_502C,TSV_LB0003956953-78432,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.24875,-5.491169977925,5.759519508620599,2.9963630269848727,25.204414,25.701914,50.906328,49.51135740923996,Green,0,False,0.3323849491902741,0.04079607278289153,4.87,Low
Standard,Sample,OREAS_502C,TSV_LB0003956953,13.875,2020-10-07 05:12:23,GE_ICP40Q12,TE,Pass,-24.585988,Y,25.505988,Y,16.34679,Y,-15.42679,Y,0.46,,MG_KG,OREAS_502C,TSV_LB0003956953-78433,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,13.415,2916.304347826087,4.317949742305,5.937104320177003,38.460988,11.630987999999999,50.091976,76.78073629996149,Green,0,False,0.39616699618246903,0.16136152549449148,39.05,Medium
Standard,Sample,OREAS_502C,TSV_LB0003956953,116.6875,2020-10-07 05:12:23,GE_ICP40Q12,ZN,Pass,95.6039,Y,122.3961,Y,117.502,Y,100.498,Y,109.0,,MG_KG,OREAS_502C,TSV_LB0003956953-78434,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,7.6875,7.052752293578,113.5534686281878,8.42268983653304,21.083600000000004,5.708600000000004,26.79220000000001,78.69305245556542,Green,0,False,0.3351780564869694,0.04607580683939414,6.11,Low
Standard,Sample,OREAS_502C,TSV_LB0003956953,7555.062500000002,2020-10-07 05:12:23,GE_ICP40Q12,CU,Pass,7045.434,Y,8614.566,Y,8327.988,Y,7332.012,Y,7830.0,,MG_KG,OREAS_502C,TSV_LB0003956953-78435,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-274.937499999998,-3.511334610473,7520.319811399802,461.3272908408679,509.6285000000016,1059.503499999999,1569.1320000000005,32.47837020722294,Green,0,True,0.5977152636281545,0.5423426832613671,17.38,Low
Standard,OREAS_62F,OREAS_62F,TSV_LB0003956953,4.4,2020-10-07 06:11:04,GE_ICP40Q12,TE,Pass,-23.91996,Y,26.31996,Y,17.13372,Y,-14.73372,Y,1.2,,MG_KG,OREAS_62F,TSV_LB0003956953-78392,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,3.2,266.666666666667,4.8226363381926,8.691164303021484,28.319960000000002,21.919959999999996,50.23992,56.3694368940078,Green,0,False,0.34247207985059036,0.059863498994077745,36.52,Medium
Standard,OREAS_62F,OREAS_62F,TSV_LB0003956953,44.975609756098,2020-10-07 06:11:04,GE_ICP40Q12,ZN,LowerWarning,42.5,Y,57.5,Y,54.755,Y,45.245,Y,50.0,,MG_KG,OREAS_62F,TSV_LB0003956953-78393,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-5.024390243902,-10.048780487804,48.2538654823898,4.127563139610477,2.4756097560980024,12.524390243901998,15.0,16.504065040653348,Yellow,1,False,0.3398442916356792,0.05489626306012063,18.42,Low
Standard,OREAS_62F,OREAS_62F,TSV_LB0003956953,5.29756097561,2020-10-07 06:11:04,GE_ICP40Q12,AG,Pass,3.673105,Y,7.266895,Y,6.609948,Y,4.330052,Y,5.47,,MG_KG,OREAS_62F,TSV_LB0003956953-78394,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.17243902439,-3.152450171664,5.4901378271244,0.6735009978313196,1.6244559756099997,1.9693340243900002,3.59379,45.201750119233445,Green,0,False,0.3117932242953816,0.0018721004248195925,2.26,Low
Standard,OREAS_62F,OREAS_62F,TSV_LB0003956953,5.629268292683,2020-10-07 06:11:04,GE_ICP40Q12,AS,Pass,-0.462162,Y,16.102162,Y,13.073476,Y,2.566524,Y,7.82,,MG_KG,OREAS_62F,TSV_LB0003956953-78395,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-2.190731707317,-28.014471960575,10.45025791134,4.617771670500033,6.091430292683,10.472893707316999,16.564324,36.774397148250664,Green,0,False,0.32421826689160843,0.025358817396420052,20.26,Low
Standard,OREAS_62F,OREAS_62F,TSV_LB0003956953,3.541463414634,2020-10-07 06:11:04,GE_ICP40Q12,PB,Pass,1.444172,Y,12.875828,Y,10.785824,Y,3.534176,Y,7.16,,MG_KG,OREAS_62F,TSV_LB0003956953-78396,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-3.618536585366,-50.538220466006,3.023002732207,1.8911257513358997,2.097291414634,9.334364585366,11.431656,18.34634819866868,Green,0,False,0.32730240288490414,0.031188675009822454,35.79,Medium
Standard,OREAS_62F,OREAS_62F,TSV_LB0003956953,61.775609756098,2020-10-07 06:11:04,GE_ICP40Q12,CU,UpperFailure,32.32045,Y,42.27955,Y,40.45931,Y,34.14069,Y,37.3,,MG_KG,OREAS_62F,TSV_LB0003956953-78402,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,24.475609756098,65.618256718761,46.347500752428196,10.040830773103437,29.455159756098,-19.496059756098,9.9591,295.76126111895655,Red,2,False,0.41177505766963535,0.19086501570672898,59.80,Medium
Standard,OREAS_62F,OREAS_62F,TSV_LB0003956953,-9.736585365854,2020-10-07 06:11:04,GE_ICP40Q12,BI,LowerWarning,-12.436998,Y,12.576998,Y,8.00324,Y,-7.86324,Y,0.07,,MG_KG,OREAS_62F,TSV_LB0003956953-78398,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-9.806585365854,-14009.407665505714,-10.847965477797601,6.624130806622049,2.7004126341460015,22.313583365854,25.013996,10.795606724115578,Yellow,1,False,0.4429508899925282,0.24979583581870288,51.26,Medium
Standard,OREAS_62F,OREAS_62F,TSV_LB0003956953,-0.029268292683,2020-10-07 06:11:04,GE_ICP40Q12,W,Pass,-23.641013,Y,26.661013,Y,17.463452,Y,-14.443452,Y,1.51,,MG_KG,OREAS_62F,TSV_LB0003956953-78399,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-1.539268292683,-101.938297528675,-0.3147209764774,1.4172473737551157,23.611744707317,26.690281292683,50.302026,46.93994772162259,Green,0,False,0.3346892538754762,0.04515183667975813,36.13,Medium
Standard,OREAS_62F,OREAS_62F,TSV_LB0003956953,0.20371902439,2020-10-07 06:11:04,GE_ICP40Q12,S,Pass,0.1558956,Y,0.2461044,Y,0.2296023,Y,0.1723977,Y,0.201,,PERC,OREAS_62F,TSV_LB0003956953-78400,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.00271902439,1.352748452736,0.1939376313326,0.01334162152496456,0.04782342439000001,0.04238537561,0.0902088,53.014145393797506,Green,0,False,0.3112947342061748,0.000929818291967776,0.97,Low
Standard,OREAS_62F,OREAS_62F,TSV_LB0003956953,2.673170731707,2020-10-07 06:11:04,GE_ICP40Q12,MO,Pass,-0.808024,Y,4.568024,Y,3.584972,Y,0.175028,Y,1.88,,MG_KG,OREAS_62F,TSV_LB0003956953-78401,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.793170731707,42.189932537606,2.1362036061890004,0.6008860139374124,3.4811947317070002,1.8948532682930002,5.376048,64.75378813037011,Green,0,False,0.31536473519008085,0.008623229436663955,29.75,Low
Standard,OREAS_62F,OREAS_62F,TSV_LB0003956953,6.614634146341,2020-10-07 06:11:04,GE_ICP40Q12,SB,Pass,-11.356975,Y,13.896975,Y,9.279382,Y,-6.739382,Y,1.27,,MG_KG,OREAS_62F,TSV_LB0003956953-78397,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,5.344634146341,420.837334357559,5.574738108786001,3.818852474314871,17.971609146341002,7.282340853658999,25.25395,71.16355717161474,Green,0,False,0.33854716177838184,0.052444334095063654,36.32,Medium
Standard,OREAS_503C,OREAS_503C,TSV_LB0003956953,14.513368983957,2020-10-07 06:34:58,GE_ICP40Q12,PB,LowerWarning,13.54038,Y,27.65962,Y,25.07844,Y,16.12156,Y,20.6,,MG_KG,OREAS_503C,TSV_LB0003956953-78368,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-6.086631016043,-29.546752505063,17.640610258274798,2.684693922096557,0.9729889839569985,13.146251016043001,14.11924,6.891227742831757,Yellow,1,False,0.3384592895294778,0.05227823159491655,32.0,Medium
Standard,OREAS_503C,OREAS_503C,TSV_LB0003956953,10.395721925134,2020-10-07 06:34:58,GE_ICP40Q12,SE,Pass,-22.021099,Y,28.641099,Y,19.377733,Y,-12.757733,Y,3.31,,MG_KG,OREAS_503C,TSV_LB0003956953-78369,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,7.085721925134,214.070148795589,8.701030024885402,9.015968984047346,32.416820925134,18.245377074866,50.662198000000004,63.986211030824194,Green,0,False,0.34396216858057865,0.06268017281976221,36.59,Medium
Standard,OREAS_503C,OREAS_503C,TSV_LB0003956953,7.732620320856,2020-10-07 06:34:58,GE_ICP40Q12,SB,Pass,-9.25992,Y,16.45992,Y,11.75724,Y,-4.55724,Y,3.6,,MG_KG,OREAS_503C,TSV_LB0003956953-78370,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,4.132620320856,114.795008912667,6.0178483077098,3.6601752033459025,16.992540320856,8.727299679144,25.719839999999998,66.06783059636453,Green,0,False,0.3286034645968255,0.033648036251751896,35.85,Medium
